twitter_id,name,created_at,text 
1338098735780425729,bezsylk,12/13/20,'RT @jaketapper: The congressman-elect defeated @RepRiggleman at a GOP convention where Riggleman was attacked for presiding over an interra…'
1338098739458822145,aether_wild,12/13/20,'RT @Merican_Strong: 🚨🚨 There’s still so much more.... #Plandemic #COVID19 #Corruption'
1338098741924909056,uaiuel,12/13/20,'heart rate po ba ean'
1338098743606992898,lauriedtmann,12/13/20,"'@3DTruth I think the bigger problem is ignorance of facts.  Yes. a lot of people died on #911, &amp; due to the… https://t.co/JSkcYFfRXg'"
1338098744475127808,PeaPeaspot,12/13/20,'Something to consider seriously over the coming days. A matter of Life and Death for some.'
1338098746954027010,ainoaaltonen,12/13/20,'RT @TalyzinAlexandr: #Covid19 now grow in Sweden mostly  in schools.  When adults work more from home and move less schools become epicente…'
1338098747260211204,bthefish,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338098747465560065,grolaw,12/13/20,'Take all of that equipment 40 miles due East of the NJ Shore &amp; dump it to form the Covid reef!'
1338098748153614337,TheLifeOfMadge,12/13/20,'So @GOVUK tell you to get tested if you have been in contact with someone who has #COVID but when you ring up for a… https://t.co/nc6XkcKzYd'
1338098749244125185,GianPieroCroppo,12/13/20,'RT @NEJM: Safety and Efficacy of the BNT162b2 COVID-19 Vaccine   #COVID19 #IDTwitter'
1338098749386723329,N_C_Patriot0248,12/13/20,'Giant Step.  💥'
1338098750699474944,kevinoneill14,12/13/20,'RT @Jimcorrsays: ‘Nobody should try for a child within three months of having the #COVID19 vaccine’ - Prof. Karina Butler https://t.co/4hyb…'
1338098755971768320,LauraHennesse11,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338098760925257736,lcronl,12/13/20,'RT @TaisonBell: Irresponsible. Dangerous. False. Uninformed. Ignorant. Foolish. Anti-science. Absurd. Disgusting. Shameful. Infuriating.…'
1338098763462631424,soundarc2001,12/13/20,"'BJP national president JP Nadda has tested positive for Covid-19. Announcing the diagnosis on Twitter, Nadda said h… https://t.co/zOiFAKN6gp'"
1338098764205068289,0707kavi,12/13/20,'RT @IndiaToday: Sources say hundreds of protesters are sick but have refused to undergo #Covid19 tests. #FarmersProtest #FarmersAgitation |…'
1338098764846788609,MeghanaPawanist,12/13/20,'RT @AnonymousStray: When govt thinks going to previous question and having navigation in an exam isn't malpractice and they have it in the…'
1338098764909834241,dindiki,12/13/20,"'RT @Greenpeace: 🌡️ It's been 5yrs since 197 governments made a pledge to keep global heating under 1.5°C.   They failed to act.   Instead,…'"
1338098770865770500,Sascha1101,12/13/20,'RT @Da_Cada: Sunday! !I'm staying in bed today  .... Kiss DaCada 💋  Follow me #free and #uncensored: https://t.co/zaDDNeccRd  Producer Stud…'
1338098773575098369,JustAnotherLaug,12/13/20,"'thank you, oh so gracious #covid19 #makersofcovid19. You've avenged many people forced into having 2 spend many of… https://t.co/ackT6jFIwr'"
1338098775399616512,taf1969,12/13/20,'RT @Jimcorrsays: ‘Nobody should try for a child within three months of having the #COVID19 vaccine’ - Prof. Karina Butler https://t.co/4hyb…'
1338098776104448001,rik_clay,12/13/20,"'RT @cpeedell: Sorry to come across as a Scrooge, but as an oncologist who is on a #COVID19 ward rota to help out our amazing acute medicine…'"
1338098776339255296,Shaunghosh,12/13/20,'just getting the work place ready for A.I. eh   and just think what they are like when they invade other countries… https://t.co/KQtRNZ824R'
1338098777824112641,HRafhumcar,12/13/20,'@threadreaderapp Unroll https://t.co/C6PgMJs9I1'
1338098782987235328,Ruthina77,12/13/20,"'RT @sturdyAlex: THREAD. Just finished Friday zoom with my Brussels group. Much to report.  First, a framing point: The summit went all day…'"
1338098784144945153,Tessa_N_P,12/13/20,'RT @nsgov: #COVID19 rapid testing pop-up sites are in #Antigonish today at the Amelia Saputo Centre (St. Francis Xavier University) and in…'
1338098784442736641,ArmenDOh,12/13/20,"'@davenewworld_2 Fuck You @davenewworld_2  Hope your customers, their relatives, your relatives, or friends, get sic… https://t.co/gCO074qFvU'"
1338098784836972544,Gonzo494,12/13/20,"'RT @ezralevant: You haven’t answered yet: are you having an “online” Christmas, or are you going to your Florida condo again?'"
1338098786426630144,IceSlayhaven,12/13/20,'RT @HarbRimah: TOP 10 OPEN SOURCE AND FREE RPA TOOLS OF 2020 https://t.co/R2Cg7uERYE   #MachineLearning #DataScience #Python #AI #100DaysOf…'
1338098790558015490,debatethepodium,12/13/20,'RT @DrEricDing: Florida man...  ...pays for the overdue utility bills of 114 local residents with next bills due on day after Christmas.…'
1338098793489850369,Happy_Tales,12/13/20,'Why aren't these gyms closed down?'
1338098794580291584,threadreaderapp,12/13/20,"'@HRafhumcar Hallo, you can read it here: @HRafhumcar: #COVID19 #coronavirus #Covid_19 #Covid #COVID19 #COVID… https://t.co/mzYX1SxVoq'"
1338098796480376832,momara61,12/13/20,'RT @GeoRebekah: More #insubordinate voices to join the ranks.'
1338098799688859649,claudia_kady,12/13/20,'You DO have a choice! https://t.co/XRV87VZhFv'
1338098806756413440,carminedesanto2,12/13/20,'RT @Jimcorrsays: Freedom Of Information Request To The NHS reveals that NO ONE Without Any Preexisting Medical Conditions Has Died From #CO…'
1338098807507017728,keroppityong,12/13/20,'RT @Prof_FSultana: Wealthy countries hoarding covid-19 vaccine &amp; pharmaceuticals looking to make profits will delay tackling this pandemic…'
1338098808534798336,thegrandultron_,12/13/20,'Arsenal don suffer sha. Kai.'
1338098809981837314,Honestjane69,12/13/20,'Yeh cause its sooooo safe....'
1338098810778767363,URGENTDOC,12/13/20,"'RT @DrEricDing: ➡️ If a marathon-running 29-year old nurse can die of #COVID19, anybody can.   Please mask up, distance, ventilate the airb…'"
1338098811105894401,NatalieAndrew,12/13/20,"'People keep saying ""99% survival rate"". If you don't care about the 1% that dies then maybe look at the hospitaliza… https://t.co/3RfhyzJEhJ'"
1338098811353378816,RUSAROClever,12/13/20,"'@ineza_lutgardis Our businesses closed due to covid19 implications. So, don't mind if you find us minding your busi… https://t.co/kB16aYJP3c'"
1338098815560257536,Visitkarte,12/13/20,'RT @DrFNA: I share this because I believe in science. I know as a community #BIPOC have been wronged. #COVID19 has ravaged #BIPOC communiti…'
1338098816503910400,Pixel2Chop,12/13/20,'RT @BallouxFrancois: I believe the incoming #COVID19 vaccines tend to be effective and safe. I also predict widespread vaccination campaign…'
1338098826863923201,Nyakajoel,12/13/20,"'The thing could be dubbed ""Omulilo🔥"".... hooottt🙆   Thanks for this @kizzabesigye1. It doesn't want to see 1 having… https://t.co/S5m69JS2Jr'"
1338098828344438787,IikkaKorhonen,12/13/20,"'RT @LukasLehner_: Impressive update of the Global living paper on #COVID19 responses now encompassing 1,414 social assistance, insurance an…'"
1338098830173147136,phillip92321,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338098832064860160,calsookdog,12/13/20,'RT @DrEricDing: How do we visualize almost 300k #COVID19 death? Here are 278528 coffins ⚰️ stacked 64x64x68 next to the White House (51 met…'
1338098832186486784,igweakaworld,12/13/20,'RT @NzingaQ: Remember those enthusiastic “we should be like Sweden” chats when people were annoyed at our lockdown?'
1338098832752644099,zackboston,12/13/20,"'yes, indeed.'"
1338098837756456960,MaggieKeresteci,12/13/20,'#COVID19 debates are so polarizing. Let’s not tell people who need to work that they don’t care abt human life. Sto… https://t.co/xC8rQRyVt3'
1338098840470134784,theD0Y,12/13/20,"'Tengene!!!  There is a drug that is proven to have ""miraculous"" impact (against Covid19): IVERMECTIN.   ""It basical… https://t.co/e5Xn3ynFlG'"
1338098845826371585,BobVance1984,12/13/20,'@sinz54 @PresWallace @NotATweeter16 @atrupar Too bad its not true. With PCR testing which have a very high false po… https://t.co/jwg5CgjMi8'
1338098846019293185,moneycontrolcom,12/13/20,'Analysis: UDAN yet to truly take off as several routes remain non-operational ✈️ @Khabri_Lal explains:… https://t.co/de2ydaLUIe'
1338098845922824195,PCBcare,12/13/20,"'Getting vaccinated protects not only you, but also your family, friends, and community. You can read more informati… https://t.co/vNOHi87aCW'"
1338098845985636354,inTouchWolves,12/13/20,"'Getting vaccinated protects not only you, but also your family, friends, and community. You can read more informati… https://t.co/PoQIJFtSlb'"
1338098845922648064,johncoyne193,12/13/20,"'Getting vaccinated protects not only you, but also your family, friends, and community. You can read more informati… https://t.co/5lQl0wt5Eh'"
1338098847055106049,PeninsulaQatar,12/13/20,"'#China reports 24 new #COVID19 cases, monitoring tourist spot #Hainan  https://t.co/myRsr2rho9'"
1338098847302692866,JagranEnglish,12/13/20,'BJP president @JPNadda tests positive for COVID-19   #JPNadda #COVID19   https://t.co/IuCfq5v9y0'
1338098847638114305,bensanitization,12/13/20,'#Clean and #sanitize your surroundings with #BengalSanitization and be panic and tension free during #quarantine.… https://t.co/zb7hWiPpbJ'
1338098847235657729,intouchbarnet,12/13/20,"'Getting vaccinated protects not only you, but also your family, friends, and community. You can read more informati… https://t.co/JGcTkaR77K'"
1338098847155892225,carteblanchetv,12/13/20,'RT Join the #CarteBlanche team tonight at 7pm on @MNet channel 101:  Suraya Deedat Inquiry  #SpanishFlu &amp; #COVID19… https://t.co/VvG0qgLP0E'
1338098847524929539,inTouchHomeCare,12/13/20,"'Getting vaccinated protects not only you, but also your family, friends, and community. You can read more informati… https://t.co/5VRW74UENm'"
1338098847889977345,BiIndia,12/13/20,"'The world's first vending machine for #COVID19 tests. It removes the need for up to five medical workers, scientist… https://t.co/ejwg5nJ9v4'"
1338098848007254016,pcbwolves,12/13/20,"'Getting vaccinated protects not only you, but also your family, friends, and community. You can read more informati… https://t.co/4uF99hd4vU'"
1338098849529946113,OdayAlnaif14,12/13/20,'RT @AbuMustafa_2020: @NeilJamesonUK @JustinTrudeau @Canada @theGRSI @UkWelcomes @AmnestyUK @CaritasCS @OpenSociety @PaulPolman @BCorporatio…'
1338098849571893249,PythonExpertBot,12/13/20,'RT @HarbRimah: TOP 10 OPEN SOURCE AND FREE RPA TOOLS OF 2020 https://t.co/R2Cg7uERYE   #MachineLearning #DataScience #Python #AI #100DaysOf…'
1338098849907347463,KevinLRush,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338098850377179137,squawk7kdotnet,12/13/20,'RT @moneycontrolcom: Analysis: UDAN yet to truly take off as several routes remain non-operational ✈️ @Khabri_Lal explains: https://t.co/dI…'
1338098850922450944,viralvideovlogs,12/13/20,'RT @bensanitization: #Clean and #sanitize your surroundings with #BengalSanitization and be panic and tension free during #quarantine.  798…'
1338098853858455553,Not_JustAFace,12/13/20,'⭐️Excellent⭐️ Quick 18-hour turn-around time in getting my #COVID19 results after I showed symptoms of the virus -… https://t.co/SpQKehT1VA'
1338098856505057280,NewsbyMorB,12/13/20,'⚠️🦠 Arizona sets daily record with over 12K more virus cases - https://t.co/jd3nCUOsMT CLICK to read 👈 Virus BREAKI… https://t.co/TpUcwKh75A'
1338098856790163456,Argentum729,12/13/20,'Nature is healing.'
1338098859579338753,IndiaTodayFLASH,12/13/20,'RT @IndiaToday: Sources say hundreds of protesters are sick but have refused to undergo #Covid19 tests. #FarmersProtest #FarmersAgitation |…'
1338098861278113792,gcatnearii,12/13/20,'RT @DrEricDing: Stockholm’s ICU capacity hit 99% this week. Sweden 🇸🇪 is also completely out of ICU nursing staff because of high resignati…'
1338098861760524288,BernadetteB1961,12/13/20,"'RT @cpeedell: I won’t be seeing my parents this Xmas, because as an NHS doctor I have seen the tragic consequences of #COVID19. I strongly…'"
1338098864402862081,olamzs,12/13/20,'RT @BenchNBleachers: Sanwo Olu supports Arsenal? That explains a few things.'
1338098868383313922,VoiceDepression,12/13/20,'Imagine what a difference being open to this possibility could make! The Giving Voice to Depression podcast:… https://t.co/J63431m0MT'
1338098868278484992,CBPMarkMorgan,12/13/20,"'.@CBP officers are seizing counterfeit goods that put consumers at risk: ▪️ Over 27,198 contact lenses, antibiotics… https://t.co/MXqthk1piZ'"
1338098868932792325,TeamHampleton,12/13/20,"'What impact has #COVID19 had on big tech performance?  Read our blogpost, ""5 Companies that are Thriving during COV… https://t.co/8vea8wJZEV'"
1338098873517002760,moonlightlatte8,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338098873466834947,GrumpyOldDoc,12/13/20,"'RT @CTZebra: Audrey Ellis, 29yo Transplant RN, UC downtown Denver Hospital,   died of #covid19 cardiac damage 3/22. She loved life, Irish d…'"
1338098874100039680,ChrisRHood,12/13/20,"'RT @DrEricDing: ➡️ If a marathon-running 29-year old nurse can die of #COVID19, anybody can.   Please mask up, distance, ventilate the airb…'"
1338098875299717121,DrConopoima,12/13/20,"'RT @DrEricDing: BREAKING—United States recorded more than 3,000 #COVID19 deaths in a single day, a pandemic record.   ➡️US also now topped…'"
1338098875228446720,Ramenator1,12/13/20,'This is such a historic photo. All three banged up. Weinstein ... Covid19. Epstein ... erased from his foul existen… https://t.co/3NZLijB5Zk'
1338098876495114243,TheSecretJunio1,12/13/20,'RT @HarbRimah: TOP 10 OPEN SOURCE AND FREE RPA TOOLS OF 2020 https://t.co/R2Cg7uERYE   #MachineLearning #DataScience #Python #AI #100DaysOf…'
